scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total
pes_neut,94,3559.0305562926887,,,2892.3638896260222,,,,monthly,4.0,1.0,4.0,1649.21328106226,1909.817275230429,666.6666666666666,0.0,97.0,3.0,2619.447581761555,1909.817275230429,83822.32261636975
pes_neut,94,4224.108560278965,,,1057.4418936122988,,,,monthly,5.0,1.0,5.0,1604.6609785174107,2619.447581761555,666.6666666666666,2500.0,97.0,3.0,2620.891006785272,2619.447581761555,83868.51221712871
pes_neut,94,4258.591933630776,,,3591.9252669641096,,,,monthly,6.0,1.0,6.0,1637.700926845504,2620.8910067852726,666.6666666666666,0.0,96.0,4.0,3027.198941574428,2620.891006785272,96870.36613038169
pes_neut,94,4727.3532079394445,,,-1439.313458727222,,,,monthly,7.0,1.0,7.0,1700.1542663650164,3027.198941574428,666.6666666666666,5500.0,96.0,4.0,2636.217227686363,3027.198941574428,84358.95128596362
pes_neut,94,4167.715936976869,,,1001.0492703102022,,,,monthly,8.0,1.0,8.0,1531.4987092905053,2636.217227686363,666.6666666666666,2500.0,94.0,6.0,2413.536445035201,2636.217227686363,77233.16624112643
pes_neut,94,3923.662416797142,,,3256.9957501304757,,,,monthly,9.0,1.0,9.0,1510.1259717619412,2413.5364450352013,666.6666666666666,0.0,93.0,7.0,2820.708470991519,2413.536445035201,90262.6710717286
pes_neut,94,4376.989021990732,,,3710.3223553240655,,,,monthly,10.0,1.0,10.0,1556.280550999213,2820.708470991519,666.6666666666666,0.0,93.0,7.0,2873.9039243552174,2820.708470991519,91964.92557936696
pes_neut,94,4397.985465094359,,,3731.3187984276924,,,,monthly,11.0,1.0,11.0,1524.0815407391426,2873.9039243552165,666.6666666666666,0.0,93.0,7.0,2672.7545011978864,2873.9039243552174,85528.14403833236
pes_neut,94,4325.292453703149,,,3658.625787036482,,,,monthly,12.0,1.0,12.0,1652.5379525052624,2672.754501197886,666.6666666666666,0.0,93.0,7.0,2375.6660021255097,2672.7545011978864,76021.31206801631
pes_neut,95,40545.18071664345,96000.0,17845.353251927365,-73300.17253528391,0.05,95.0,100.0,summary,,,,,,,,,,,,
pes_neut,95,1650.7984783874272,,,984.1318117207605,,,,monthly,1.0,1.0,1.0,1650.7984783874272,0.0,666.6666666666666,0.0,100.0,0.0,910.6719257285508,0.0,29141.501623313627
pes_neut,95,2529.7746955289094,,,1863.108028862243,,,,monthly,2.0,1.0,2.0,1619.1027698003586,910.6719257285508,666.6666666666666,0.0,100.0,0.0,1715.0236206273835,910.6719257285508,54880.75586007627
pes_neut,95,3272.7910857981656,,,2606.124419131499,,,,monthly,3.0,1.0,3.0,1557.7674651707819,1715.0236206273837,666.6666666666666,0.0,100.0,0.0,2161.3690016647465,1715.0236206273835,69163.80805327189
pes_neut,95,3809.4086833587858,,,3142.7420166921193,,,,monthly,4.0,1.0,4.0,1648.0396816940392,2161.3690016647465,666.6666666666666,0.0,100.0,0.0,2362.306200039133,2161.3690016647465,75593.79840125225
pes_neut,95,3761.646113770912,,,-7000.373804823119,,,,monthly,5.0,1.0,5.0,1630.850496946072,2130.7956168248397,666.6666666666666,10095.353251927365,100.0,0.0,1955.2939639818348,2130.7956168248397,62569.406847418715
pes_neut,95,3616.9471538337275,,,2950.280487167061,,,,monthly,6.0,1.0,6.0,1661.6531898518926,1955.2939639818348,666.6666666666666,0.0,98.0,2.0,2168.979181886459,1955.2939639818348,69407.3338203667
pes_neut,95,3997.884529943177,,,581.2178632765103,,,,monthly,7.0,1.0,7.0,1828.9053480567175,2168.979181886459,666.6666666666666,2750.0,98.0,2.0,2294.8163484765537,2168.979181886459,73434.12315124972
pes_neut,95,3894.8792520688835,,,728.212585402217,,,,monthly,8.0,1.0,8.0,1600.0629035923303,2294.8163484765532,666.6666666666666,2500.0,97.0,3.0,1970.394241993446,2294.8163484765537,63052.61574379027
pes_neut,95,3615.0163150544413,,,2948.349648387775,,,,monthly,9.0,1.0,9.0,1644.6220730609946,1970.3942419934465,666.6666666666666,0.0,96.0,4.0,1914.355872687129,1970.394241993446,61259.38792598813
pes_neut,95,3577.023382965486,,,410.35671629881926,,,,monthly,10.0,1.0,10.0,1662.6675102783565,1914.3558726871292,666.6666666666666,2500.0,96.0,4.0,2064.231620856631,1914.355872687129,66055.41186741219
pes_neut,95,3621.306686336046,,,2954.6400196693794,,,,monthly,11.0,1.0,11.0,1557.0750654794151,2064.231620856631,666.6666666666666,0.0,95.0,5.0,1377.130536472084,2064.231620856631,44068.17716710669
pes_neut,95,3197.7043395974924,,,2531.037672930826,,,,monthly,12.0,1.0,12.0,1820.5738031254082,1377.130536472084,666.6666666666666,0.0,95.0,5.0,2020.9178963938286,1377.130536472084,64669.37268460252
pes_neut,96,44585.35441796193,96000.0,7750.0,-59164.64558203807,0.03,97.0,100.0,summary,,,,,,,,,,,,
pes_neut,96,1638.8763215058411,,,972.2096548391745,,,,monthly,1.0,1.0,1.0,1638.8763215058411,0.0,666.6666666666666,0.0,100.0,0.0,1144.4947697772432,0.0,36623.83263287178
pes_neut,96,2755.0262817988278,,,2088.3596151321613,,,,monthly,2.0,1.0,2.0,1610.5315120215844,1144.4947697772432,666.6666666666666,0.0,100.0,0.0,1810.227073091458,1144.4947697772432,57927.26633892665
pes_neut,96,3345.8612140177147,,,2679.194547351048,,,,monthly,3.0,1.0,3.0,1535.6341409262566,1810.2270730914581,666.6666666666666,0.0,100.0,0.0,2026.005453342426,1810.227073091458,64832.174506957635
pes_neut,96,3704.1649165459057,,,3037.498249879239,,,,monthly,4.0,1.0,4.0,1678.1594632034803,2026.0054533424257,666.6666666666666,0.0,100.0,0.0,2588.9552152027245,2026.005453342426,82846.56688648718
pes_neut,96,4268.661875487713,,,3601.995208821046,,,,monthly,5.0,1.0,5.0,1679.7066602849882,2588.9552152027245,666.6666666666666,0.0,100.0,0.0,2633.567399215216,2588.9552152027245,84274.15677488691
pes_neut,96,4290.529459348734,,,1123.8627926820677,,,,monthly,6.0,1.0,6.0,1656.9620601335182,2633.567399215216,666.6666666666666,2500.0,100.0,0.0,2673.000754110787,2633.567399215216,85536.02413154519
pes_neut,96,4457.089932450639,,,3790.4232657839725,,,,monthly,7.0,1.0,7.0,1784.0891783398517,2673.000754110787,666.6666666666666,0.0,99.0,1.0,2979.5165318403033,2673.000754110787,95344.5290188897
pes_neut,96,4564.8658513973305,,,3898.199184730664,,,,monthly,8.0,1.0,8.0,1585.3493195570272,2979.5165318403033,666.6666666666666,0.0,99.0,1.0,2583.591097085365,2979.5165318403033,82674.91510673169
pes_neut,96,4259.674609789631,,,1093.0079431229647,,,,monthly,9.0,1.0,9.0,1676.0835127042662,2583.591097085365,666.6666666666666,2500.0,99.0,1.0,2330.99894959184,2583.591097085365,74591.96638693888
pes_neut,96,3944.8651242260903,,,3278.198457559424,,,,monthly,10.0,1.0,10.0,1613.8661746342507,2330.99894959184,666.6666666666666,0.0,98.0,2.0,1826.1407802619342,2330.99894959184,58436.504968381894
pes_neut,96,3524.2753058241683,,,2857.608639157502,,,,monthly,11.0,1.0,11.0,1698.134525562234,1826.1407802619342,666.6666666666666,0.0,98.0,2.0,2006.096059835169,1826.1407802619342,64195.073914725406
pes_neut,96,3831.463525569333,,,414.7968589026664,,,,monthly,12.0,1.0,12.0,1825.3674657341642,2006.0960598351687,666.6666666666666,2750.0,98.0,2.0,1653.9053291016044,2006.096059835169,52924.97053125134
pes_neut,97,48048.0349552198,96000.0,19500.0,-67451.9650447802,0.08,92.0,100.0,summary,,,,,,,,,,,,
pes_neut,97,1577.6665190466742,,,-3589.0001476199923,,,,monthly,1.0,1.0,1.0,1577.6665190466742,0.0,666.6666666666666,4500.0,100.0,0.0,991.8913034566452,0.0,31740.521710612647
pes_neut,97,2571.8709517035304,,,1905.204285036864,,,,monthly,2.0,1.0,2.0,1579.9796482468848,991.8913034566453,666.6666666666666,0.0,98.0,2.0,1921.122412754148,991.8913034566452,61475.917208132734
pes_neut,97,3407.104073244822,,,2740.4374065781553,,,,monthly,3.0,1.0,3.0,1485.981660490674,1921.122412754148,666.6666666666666,0.0,98.0,2.0,2347.4928958077417,1921.122412754148,75119.77266584773
pes_neut,97,3982.9379871442097,,,-1683.7286795224568,,,,monthly,4.0,1.0,4.0,1635.445091336468,2347.4928958077417,666.6666666666666,5000.0,98.0,2.0,2549.949600626024,2347.4928958077417,81598.38722003278
pes_neut,97,4181.241054524242,,,-1485.4256121424246,,,,monthly,5.0,1.0,5.0,1631.291453898217,2549.9496006260247,666.6666666666666,5000.0,96.0,4.0,3032.8397309078473,2549.949600626024,97050.87138905111
pes_neut,97,4488.501406158383,,,1321.8347394917168,,,,monthly,6.0,1.0,6.0,1455.6616752505367,3032.839730907847,666.6666666666666,2500.0,94.0,6.0,3007.800759637964,3032.8397309078473,96249.62430841484
pes_neut,97,4637.9315693229955,,,3971.264902656329,,,,monthly,7.0,1.0,7.0,1630.1308096850319,3007.8007596379634,666.6666666666666,0.0,93.0,7.0,3131.7408568591463,3007.800759637964,100215.70741949268
pes_neut,97,4655.39491592616,,,3988.7282492594936,,,,monthly,8.0,1.0,8.0,1523.654059067014,3131.740856859146,666.6666666666666,0.0,93.0,7.0,3636.3605506585877,3131.7408568591463,116363.5376210748
pes_neut,97,5045.698267513532,,,4379.031600846865,,,,monthly,9.0,1.0,9.0,1409.337716854945,3636.3605506585873,666.6666666666666,0.0,93.0,7.0,2794.0803109905487,3636.3605506585877,89410.56995169756
pes_neut,97,4292.024125376397,,,3625.3574587097305,,,,monthly,10.0,1.0,10.0,1497.943814385849,2794.0803109905482,666.6666666666666,0.0,93.0,7.0,2766.1820372563225,2794.0803109905487,88517.82519220232
pes_neut,97,4307.464276557406,,,1140.7976098907397,,,,monthly,11.0,1.0,11.0,1541.2822393010836,2766.1820372563225,666.6666666666666,2500.0,93.0,7.0,3271.0771894022873,2766.1820372563225,104674.4700608732
pes_neut,97,4900.199808701454,,,4233.533142034787,,,,monthly,12.0,1.0,12.0,1629.1226192991658,3271.077189402288,666.6666666666666,0.0,92.0,8.0,3305.2435375185246,3271.0771894022873,105767.79320059279
pes_neut,98,46055.72443098869,96000.0,14612.428868399264,-64556.704437410575,0.05,95.0,100.0,summary,,,,,,,,,,,,
pes_neut,98,1693.144243471102,,,1026.4775768044356,,,,monthly,1.0,1.0,1.0,1693.144243471102,0.0,666.6666666666666,0.0,100.0,0.0,1307.580820161622,0.0,41842.5862451719
pes_neut,98,2876.451799368105,,,2209.7851327014387,,,,monthly,2.0,1.0,2.0,1568.8709792064833,1307.580820161622,666.6666666666666,0.0,100.0,0.0,2140.48750377852,1307.580820161622,68495.60012091264
pes_neut,98,3516.0059312922767,,,-6763.089603773653,,,,monthly,3.0,1.0,3.0,1456.3721899812779,2059.6337413109986,666.6666666666666,9612.428868399264,100.0,0.0,2176.3555670884693,2059.6337413109986,69643.37814683102
pes_neut,98,3736.7654549605695,,,3070.098788293903,,,,monthly,4.0,1.0,4.0,1560.4098878721,2176.3555670884693,666.6666666666666,0.0,97.0,3.0,2364.8967982799877,2176.3555670884693,75676.6975449596
pes_neut,98,4039.615809422601,,,3372.9491427559346,,,,monthly,5.0,1.0,5.0,1674.7190111426135,2364.8967982799877,666.6666666666666,0.0,97.0,3.0,2581.338750145697,2364.8967982799877,82602.8400046623
pes_neut,98,4211.445838513024,,,3544.7791718463573,,,,monthly,6.0,1.0,6.0,1630.1070883673265,2581.3387501456978,666.6666666666666,0.0,97.0,3.0,2905.985760026344,2581.338750145697,92991.54432084301
pes_neut,98,4629.6873564638745,,,3963.020689797208,,,,monthly,7.0,1.0,7.0,1723.7015964375305,2905.985760026344,666.6666666666666,0.0,97.0,3.0,2760.014732145466,2905.985760026344,88320.47142865491
pes_neut,98,4326.280412421475,,,1159.6137457548089,,,,monthly,8.0,1.0,8.0,1566.265680276009,2760.014732145466,666.6666666666666,2500.0,97.0,3.0,2653.9503844121423,2760.014732145466,84926.41230118855
pes_neut,98,4209.95322580434,,,3543.2865591376735,,,,monthly,9.0,1.0,9.0,1556.0028413921975,2653.9503844121423,666.6666666666666,0.0,96.0,4.0,2869.259470285164,2653.9503844121423,91816.30304912524
pes_neut,98,4407.467536788541,,,1240.8008701218746,,,,monthly,10.0,1.0,10.0,1538.2080665033766,2869.2594702851643,666.6666666666666,2500.0,96.0,4.0,2705.9099222240397,2869.259470285164,86589.11751116927
pes_neut,98,4234.0639451586385,,,3567.397278491972,,,,monthly,11.0,1.0,11.0,1528.1540229345985,2705.9099222240397,666.6666666666666,0.0,95.0,5.0,2484.0500862104614,2705.9099222240397,79489.60275873476
pes_neut,98,4174.842877324141,,,3508.1762106574747,,,,monthly,12.0,1.0,12.0,1690.7927911136799,2484.0500862104614,666.6666666666666,0.0,95.0,5.0,2577.2338076266224,2484.0500862104614,82471.48184405192
pes_neut,99,37779.86851058229,96000.0,36943.66596791241,-95163.79745733013,0.11,89.0,100.0,summary,,,,,,,,,,,,
pes_neut,99,1591.7223588020674,,,-1153.5431190196182,,,,monthly,1.0,1.0,1.0,1591.7223588020674,0.0,666.6666666666666,2078.598811155019,100.0,0.0,783.5022285290885,0.0,25072.07131293083
pes_neut,99,2351.3992420349596,,,-565.267424631707,,,,monthly,2.0,1.0,2.0,1567.897013505871,783.5022285290885,666.6666666666666,2250.0,99.0,1.0,1273.2777354071588,783.5022285290885,40744.88753302908
pes_neut,99,2858.098642628803,,,-58.568024037863324,,,,monthly,3.0,1.0,3.0,1584.8209072216441,1273.277735407159,666.6666666666666,2250.0,98.0,2.0,1921.59106178294,1273.2777354071588,61490.91397705408
pes_neut,99,3537.9141790575873,,,2871.2475123909207,,,,monthly,4.0,1.0,4.0,1616.323117274647,1921.5910617829402,666.6666666666666,0.0,97.0,3.0,1176.263407937648,1921.59106178294,37640.42905400474
pes_neut,99,2919.9683076391675,,,-246.698359027499,,,,monthly,5.0,1.0,5.0,1743.7048997015195,1176.2634079376483,666.6666666666666,2500.0,97.0,3.0,1830.2611653541928,1176.263407937648,58568.35729133417
pes_neut,99,3437.006230068777,,,2770.3395634021103,,,,monthly,6.0,1.0,6.0,1606.7450647145836,1830.261165354193,666.6666666666666,0.0,96.0,4.0,1859.8966702547257,1830.2611653541928,59516.69344815122
pes_neut,99,3508.534150972542,,,-3930.5346995684845,,,,monthly,7.0,1.0,7.0,1802.0379775843026,1706.4961733882399,666.6666666666666,6772.40218387436,96.0,4.0,2185.3525316743,1706.4961733882396,69931.2810135776
pes_neut,99,3751.420450707439,,,584.7537840407726,,,,monthly,8.0,1.0,8.0,1566.0679190331398,2185.3525316742994,666.6666666666666,2500.0,95.0,5.0,1779.7586181679847,2185.3525316743,56952.27578137551
pes_neut,99,3404.6266890950837,,,2737.9600224284172,,,,monthly,9.0,1.0,9.0,1624.868070927099,1779.7586181679847,666.6666666666666,0.0,94.0,6.0,1785.4374218237892,1779.7586181679847,57133.997498361256
pes_neut,99,3369.803603155966,,,2703.1369364892994,,,,monthly,10.0,1.0,10.0,1584.366181332177,1785.4374218237892,666.6666666666666,0.0,94.0,6.0,2136.0933534138835,1785.4374218237892,68354.98730924427
pes_neut,99,3457.105105630855,,,-10302.226533918849,,,,monthly,11.0,1.0,11.0,1560.574895806572,1896.530209824283,666.6666666666666,13092.664972883038,94.0,6.0,1927.3390595341598,1896.5302098242832,61674.84990509311
pes_neut,99,3592.269550789048,,,-2574.3971158776185,,,,monthly,12.0,1.0,12.0,1664.930491254888,1927.33905953416,666.6666666666666,5500.0,91.0,9.0,1976.8857902593697,1927.3390595341598,63260.34528829983
pessimistic,0,27180.261199986442,120000.0,19117.135213383397,-111936.87401339695,0.07,93.0,100.0,summary,,,,,,,,,,,,
pessimistic,0,1026.6056439459617,,,-1606.7276893873718,,,,monthly,1.0,1.0,1.0,1026.6056439459617,0.0,833.3333333333334,1800.0,100.0,0.0,910.1821430535629,0.0,36407.285722142515
pessimistic,0,1816.1509486821608,,,-817.1823846511726,,,,monthly,2.0,1.0,2.0,905.9688056285979,910.1821430535629,833.3333333333334,1800.0,99.0,1.0,1089.5229887945254,910.1821430535629,43580.91955178102
pessimistic,0,1956.0282776466836,,,1122.6949443133503,,,,monthly,3.0,1.0,3.0,866.5052888521582,1089.5229887945254,833.3333333333334,0.0,98.0,2.0,1105.398104852319,1089.5229887945254,44215.92419409277
pessimistic,0,2100.686315244356,,,1267.3529819110227,,,,monthly,4.0,1.0,4.0,995.2882103920371,1105.398104852319,833.3333333333334,0.0,98.0,2.0,1658.1486713404622,1105.398104852319,66325.9468536185
pessimistic,0,2620.2735272769924,,,-213.05980605634113,,,,monthly,5.0,1.0,5.0,962.1248559365298,1658.1486713404624,833.3333333333334,2000.0,98.0,2.0,1759.1028314932196,1658.1486713404622,70364.1132597288
pessimistic,0,2733.7664518072797,,,-99.56688152605375,,,,monthly,6.0,1.0,6.0,974.6636203140604,1759.1028314932196,833.3333333333334,2000.0,97.0,3.0,1747.0530106038639,1759.1028314932196,69882.12042415456
pessimistic,0,2627.9485760775287,,,-5722.519970639201,,,,monthly,7.0,1.0,7.0,1034.0823347320647,1593.8662413454642,833.3333333333334,7517.135213383397,96.0,4.0,1434.381314386236,1593.8662413454642,57375.25257544945
pessimistic,0,2378.0695788954654,,,-455.2637544378681,,,,monthly,8.0,1.0,8.0,943.6882645092294,1434.381314386236,833.3333333333334,2000.0,95.0,5.0,1496.8259105360141,1434.381314386236,59873.03642144057
pessimistic,0,2420.8626615311373,,,-412.4706718021962,,,,monthly,9.0,1.0,9.0,924.036750995123,1496.8259105360141,833.3333333333334,2000.0,94.0,6.0,1349.7320224924304,1496.8259105360141,53989.28089969722
pessimistic,0,2290.374503024529,,,1457.0411696911956,,,,monthly,10.0,1.0,10.0,940.6424805320984,1349.7320224924306,833.3333333333334,0.0,93.0,7.0,1785.1138272583453,1349.7320224924304,71404.55309033382
pessimistic,0,2672.2225797940614,,,1838.889246460728,,,,monthly,11.0,1.0,11.0,887.1087525357165,1785.113827258345,833.3333333333334,0.0,93.0,7.0,1525.7673075426317,1785.1138272583453,61030.69230170527
pessimistic,0,2537.2721360602854,,,1703.938802726952,,,,monthly,12.0,1.0,12.0,1011.5048285176542,1525.7673075426314,833.3333333333334,0.0,93.0,7.0,1901.5310420423295,1525.7673075426317,76061.24168169318
pessimistic,1,21550.868245107573,120000.0,12200.0,-110649.13175489243,0.06,94.0,100.0,summary,,,,,,,,,,,,
pessimistic,1,1025.417625437165,,,192.08429210383167,,,,monthly,1.0,1.0,1.0,1025.417625437165,0.0,833.3333333333334,0.0,100.0,0.0,666.7093044877633,0.0,26668.372179510534
pessimistic,1,1568.605850232654,,,735.2725168993205,,,,monthly,2.0,1.0,2.0,901.8965457448907,666.7093044877632,833.3333333333334,0.0,100.0,0.0,759.0733175898174,666.7093044877633,30362.932703592698
pessimistic,1,1682.0130960864944,,,848.6797627531611,,,,monthly,3.0,1.0,3.0,922.939778496677,759.0733175898174,833.3333333333334,0.0,100.0,0.0,758.1987860315508,759.0733175898174,30327.951441262034
pessimistic,1,1757.0109450004095,,,-5076.322388332924,,,,monthly,4.0,1.0,4.0,998.8121589688589,758.1987860315506,833.3333333333334,6000.0,100.0,0.0,1022.0434301630607,758.1987860315508,40881.73720652243
pessimistic,1,1972.3500556195254,,,1139.016722286192,,,,monthly,5.0,1.0,5.0,950.3066254564648,1022.0434301630607,833.3333333333334,0.0,97.0,3.0,778.0529065323836,1022.0434301630607,31122.11626129535
pessimistic,1,1797.6471734398242,,,964.3138401064908,,,,monthly,6.0,1.0,6.0,1019.5942669074404,778.0529065323836,833.3333333333334,0.0,97.0,3.0,739.7218363712524,778.0529065323836,29588.873454850098
pessimistic,1,1810.1877240463468,,,976.8543907130135,,,,monthly,7.0,1.0,7.0,1070.4658876750946,739.7218363712524,833.3333333333334,0.0,97.0,3.0,819.6343539983135,739.7218363712524,32785.374159932544
pessimistic,1,1819.2207182203651,,,985.8873848870318,,,,monthly,8.0,1.0,8.0,999.5863642220518,819.6343539983135,833.3333333333334,0.0,97.0,3.0,1184.570858741744,819.6343539983135,47382.83434966976
pessimistic,1,2144.9583889614387,,,-688.3749443718948,,,,monthly,9.0,1.0,9.0,960.3875302196947,1184.570858741744,833.3333333333334,2000.0,97.0,3.0,1068.4954411986505,1184.570858741744,42739.81764794602
pessimistic,1,2023.094317171598,,,-810.2390161617354,,,,monthly,10.0,1.0,10.0,954.5988759729477,1068.4954411986505,833.3333333333334,2000.0,96.0,4.0,992.3837381878609,1068.4954411986505,39695.34952751444
pessimistic,1,1933.7410017523443,,,1100.4076684190109,,,,monthly,11.0,1.0,11.0,941.3572635644834,992.3837381878609,833.3333333333334,0.0,95.0,5.0,980.3378964631313,992.3837381878609,39213.51585852526
pessimistic,1,2016.62134913941,,,-1016.7119841939234,,,,monthly,12.0,1.0,12.0,1036.283452676279,980.3378964631312,833.3333333333334,2200.0,95.0,5.0,881.8450586180675,980.3378964631313,35273.802344722695
pessimistic,2,28740.61308034482,120000.0,12200.0,-103459.38691965518,0.06,94.0,100.0,summary,,,,,,,,,,,,
pessimistic,2,944.7312333975924,,,-1688.602099935741,,,,monthly,1.0,1.0,1.0,944.7312333975924,0.0,833.3333333333334,1800.0,100.0,0.0,727.5452988396186,0.0,29101.811953584747
pessimistic,2,1677.3363527382494,,,844.003019404916,,,,monthly,2.0,1.0,2.0,949.7910538986308,727.5452988396186,833.3333333333334,0.0,99.0,1.0,1249.614591380013,727.5452988396186,49984.58365520053
pessimistic,2,2167.1349951302336,,,1333.8016617969001,,,,monthly,3.0,1.0,3.0,917.5204037502209,1249.6145913800128,833.3333333333334,0.0,99.0,1.0,1482.4423802224237,1249.614591380013,59297.695208896956
